items	num_genomes_gene_cluster_has_hits	num_genes_in_gene_cluster	max_num_paralogs	SCG	functional_homogeneity_index	geometric_homogeneity_index	combined_homogeneity_index
GC_00006302	1	2	2	0	1.0	1.0	1.0
GC_00006303	1	2	2	0	1.0	1.0	1.0
GC_00006304	1	2	2	0	1.0	1.0	1.0
GC_00006305	1	2	2	0	1.0	1.0	1.0
GC_00006306	1	2	2	0	1.0	1.0	1.0
GC_00006307	1	2	2	0	1.0	1.0	1.0
GC_00006308	1	2	2	0	1.0	1.0	1.0
GC_00006309	1	2	2	0	1.0	1.0	1.0
GC_00006310	1	2	2	0	1.0	1.0	1.0
GC_00006311	1	2	2	0	1.0	1.0	1.0
GC_00006312	1	2	2	0	1.0	1.0	1.0
GC_00006313	1	2	2	0	1.0	1.0	1.0
GC_00006314	1	2	2	0	1.0	1.0	1.0
GC_00006315	1	2	2	0	1.0	1.0	1.0
GC_00006316	1	2	2	0	1.0	1.0	1.0
GC_00006317	1	2	2	0	1.0	1.0	1.0
GC_00006318	1	2	2	0	1.0	1.0	1.0
GC_00006319	1	2	2	0	1.0	1.0	1.0
GC_00006320	1	2	2	0	1.0	1.0	1.0
GC_00006321	1	2	2	0	1.0	1.0	1.0
GC_00006322	1	2	2	0	1.0	1.0	1.0
GC_00006323	1	2	2	0	1.0	1.0	1.0
GC_00006324	1	2	2	0	1.0	1.0	1.0
GC_00006325	1	2	2	0	1.0	1.0	1.0
GC_00006326	1	2	2	0	1.0	1.0	1.0
GC_00006327	1	2	2	0	1.0	1.0	1.0
GC_00006328	1	2	2	0	1.0	1.0	1.0
GC_00006329	1	2	2	0	1.0	1.0	1.0
GC_00006330	1	2	2	0	1.0	1.0	1.0
GC_00006331	1	2	2	0	1.0	1.0	1.0
GC_00006332	1	2	2	0	1.0	1.0	1.0
GC_00006333	1	2	2	0	1.0	1.0	1.0
GC_00006334	1	2	2	0	1.0	1.0	1.0
GC_00006335	1	2	2	0	1.0	1.0	1.0
GC_00006336	1	2	2	0	1.0	1.0	1.0
GC_00006337	1	2	2	0	1.0	1.0	1.0
GC_00006338	1	2	2	0	1.0	1.0	1.0
GC_00006339	1	2	2	0	1.0	1.0	1.0
GC_00006340	1	2	2	0	1.0	1.0	1.0
GC_00006341	1	2	2	0	1.0	1.0	1.0
GC_00006342	1	2	2	0	1.0	1.0	1.0
GC_00006343	1	2	2	0	1.0	1.0	1.0
GC_00006344	1	2	2	0	1.0	1.0	1.0
GC_00006345	1	2	2	0	1.0	1.0	1.0
GC_00006346	1	2	2	0	1.0	1.0	1.0
GC_00006347	1	2	2	0	1.0	1.0	1.0
GC_00006348	1	2	2	0	1.0	1.0	1.0
GC_00006349	1	2	2	0	1.0	1.0	1.0
GC_00006350	1	2	2	0	1.0	1.0	1.0
GC_00006351	1	2	2	0	1.0	1.0	1.0
GC_00006352	1	2	2	0	1.0	1.0	1.0
GC_00006353	1	2	2	0	1.0	1.0	1.0
GC_00006354	1	2	2	0	1.0	1.0	1.0
GC_00006355	1	2	2	0	1.0	1.0	1.0
GC_00006356	1	2	2	0	1.0	1.0	1.0
GC_00006357	1	2	2	0	1.0	1.0	1.0
GC_00006358	1	2	2	0	1.0	1.0	1.0
GC_00006359	1	2	2	0	1.0	1.0	1.0
GC_00006360	1	2	2	0	1.0	1.0	1.0
GC_00006361	1	2	2	0	1.0	1.0	1.0
GC_00006362	1	2	2	0	1.0	1.0	1.0
GC_00006363	1	2	2	0	1.0	1.0	1.0
GC_00006364	1	2	2	0	1.0	1.0	1.0
GC_00006365	1	2	2	0	1.0	1.0	1.0
GC_00006366	1	2	2	0	1.0	1.0	1.0
GC_00006367	1	2	2	0	1.0	1.0	1.0
GC_00006368	1	2	2	0	1.0	1.0	1.0
GC_00006369	1	2	2	0	1.0	1.0	1.0
GC_00006370	1	2	2	0	1.0	1.0	1.0
GC_00006371	1	2	2	0	1.0	1.0	1.0
GC_00006372	1	2	2	0	1.0	1.0	1.0
GC_00006373	1	2	2	0	1.0	1.0	1.0
GC_00006374	1	2	2	0	1.0	1.0	1.0
GC_00006375	1	2	2	0	1.0	1.0	1.0
GC_00006376	1	2	2	0	1.0	1.0	1.0
GC_00006377	1	2	2	0	1.0	1.0	1.0
GC_00006378	1	2	2	0	1.0	1.0	1.0
GC_00006379	1	2	2	0	1.0	1.0	1.0
GC_00006380	1	2	2	0	1.0	1.0	1.0
GC_00006381	1	2	2	0	1.0	1.0	1.0
GC_00006382	1	2	2	0	1.0	1.0	1.0
GC_00006383	1	2	2	0	1.0	1.0	1.0
GC_00006384	1	2	2	0	1.0	1.0	1.0
GC_00006385	1	2	2	0	1.0	1.0	1.0
GC_00006386	1	2	2	0	1.0	1.0	1.0
GC_00006387	1	2	2	0	1.0	1.0	1.0
GC_00006388	1	2	2	0	1.0	1.0	1.0
GC_00006389	1	2	2	0	1.0	1.0	1.0
GC_00006390	1	2	2	0	1.0	1.0	1.0
GC_00006391	1	2	2	0	1.0	1.0	1.0
GC_00006392	1	2	2	0	1.0	1.0	1.0
GC_00006393	1	2	2	0	1.0	1.0	1.0
GC_00006394	1	2	2	0	1.0	1.0	1.0
GC_00006395	1	2	2	0	1.0	1.0	1.0
GC_00006396	1	2	2	0	1.0	1.0	1.0
GC_00006397	1	2	2	0	1.0	1.0	1.0
GC_00006398	1	2	2	0	1.0	1.0	1.0
GC_00006399	1	2	2	0	1.0	1.0	1.0
GC_00006400	1	2	2	0	1.0	1.0	1.0
GC_00006401	1	2	2	0	1.0	1.0	1.0
GC_00006402	1	2	2	0	1.0	1.0	1.0
GC_00006403	1	2	2	0	1.0	1.0	1.0
GC_00006404	1	2	2	0	1.0	1.0	1.0
GC_00006405	1	2	2	0	1.0	1.0	1.0
GC_00006406	1	2	2	0	1.0	1.0	1.0
GC_00006407	1	2	2	0	1.0	1.0	1.0
GC_00006408	1	2	2	0	1.0	1.0	1.0
GC_00006409	1	2	2	0	1.0	1.0	1.0
GC_00006410	1	2	2	0	1.0	1.0	1.0
GC_00006411	1	2	2	0	1.0	1.0	1.0
GC_00006412	1	2	2	0	1.0	1.0	1.0
GC_00006413	1	2	2	0	1.0	1.0	1.0
GC_00006414	1	2	2	0	1.0	1.0	1.0
GC_00006415	1	2	2	0	1.0	1.0	1.0
GC_00006416	1	2	2	0	1.0	1.0	1.0
GC_00006417	1	2	2	0	1.0	1.0	1.0
GC_00006418	1	2	2	0	1.0	1.0	1.0
GC_00006419	1	2	2	0	1.0	1.0	1.0
GC_00006420	1	2	2	0	1.0	1.0	1.0
GC_00006421	1	2	2	0	1.0	1.0	1.0
GC_00006422	1	2	2	0	1.0	1.0	1.0
GC_00006423	1	2	2	0	1.0	1.0	1.0
GC_00006424	1	2	2	0	1.0	1.0	1.0
GC_00006425	1	2	2	0	1.0	1.0	1.0
GC_00006426	1	2	2	0	1.0	1.0	1.0
GC_00006427	1	2	2	0	1.0	1.0	1.0
GC_00006428	1	2	2	0	1.0	1.0	1.0
GC_00006429	1	2	2	0	1.0	1.0	1.0
GC_00006430	1	2	2	0	1.0	1.0	1.0
GC_00006431	1	2	2	0	1.0	1.0	1.0
GC_00006432	1	2	2	0	1.0	1.0	1.0
GC_00006433	1	2	2	0	1.0	1.0	1.0
GC_00006434	1	2	2	0	1.0	1.0	1.0
GC_00006435	1	2	2	0	1.0	1.0	1.0
GC_00006436	1	2	2	0	1.0	1.0	1.0
GC_00006437	1	2	2	0	1.0	1.0	1.0
GC_00006438	1	2	2	0	1.0	1.0	1.0
GC_00006439	1	2	2	0	1.0	1.0	1.0
GC_00006440	1	2	2	0	1.0	1.0	1.0
GC_00006441	1	2	2	0	1.0	1.0	1.0
GC_00006442	1	2	2	0	1.0	1.0	1.0
GC_00006443	1	2	2	0	1.0	1.0	1.0
GC_00006444	1	2	2	0	1.0	1.0	1.0
GC_00006445	1	2	2	0	1.0	1.0	1.0
GC_00006446	1	2	2	0	1.0	1.0	1.0
GC_00006447	1	2	2	0	1.0	1.0	1.0
GC_00006448	1	2	2	0	1.0	1.0	1.0
GC_00006449	1	2	2	0	1.0	1.0	1.0
GC_00006450	1	2	2	0	1.0	1.0	1.0
GC_00006451	1	2	2	0	1.0	1.0	1.0
GC_00006452	1	2	2	0	1.0	1.0	1.0
GC_00006453	1	2	2	0	1.0	1.0	1.0
GC_00006454	1	2	2	0	1.0	1.0	1.0
GC_00006455	1	2	2	0	1.0	1.0	1.0
GC_00006456	1	2	2	0	1.0	1.0	1.0
GC_00006457	1	2	2	0	1.0	1.0	1.0
GC_00006458	1	2	2	0	1.0	1.0	1.0
GC_00006459	1	2	2	0	1.0	1.0	1.0
GC_00006460	1	2	2	0	1.0	1.0	1.0
GC_00006461	1	2	2	0	1.0	1.0	1.0
GC_00006462	1	2	2	0	1.0	1.0	1.0
GC_00006463	1	2	2	0	1.0	1.0	1.0
GC_00006464	1	2	2	0	1.0	1.0	1.0
GC_00006465	1	2	2	0	1.0	1.0	1.0
GC_00006466	1	2	2	0	1.0	1.0	1.0
GC_00006467	1	2	2	0	1.0	1.0	1.0
GC_00006468	1	2	2	0	1.0	1.0	1.0
GC_00006469	1	2	2	0	1.0	1.0	1.0
GC_00006470	1	2	2	0	1.0	1.0	1.0
GC_00006471	1	2	2	0	1.0	1.0	1.0
GC_00006472	1	2	2	0	1.0	1.0	1.0
GC_00006473	1	2	2	0	1.0	1.0	1.0
GC_00006474	1	2	2	0	1.0	1.0	1.0
GC_00006475	1	2	2	0	1.0	1.0	1.0
GC_00006476	1	2	2	0	1.0	1.0	1.0
GC_00006477	1	2	2	0	1.0	1.0	1.0
GC_00006478	1	2	2	0	1.0	1.0	1.0
GC_00006479	1	2	2	0	1.0	1.0	1.0
GC_00006480	1	2	2	0	1.0	1.0	1.0
GC_00006481	1	2	2	0	1.0	1.0	1.0
GC_00006482	1	2	2	0	1.0	1.0	1.0
GC_00006483	1	2	2	0	1.0	1.0	1.0
GC_00006484	1	2	2	0	1.0	1.0	1.0
GC_00006485	1	2	2	0	1.0	1.0	1.0
GC_00006486	1	2	2	0	1.0	1.0	1.0
GC_00006487	1	2	2	0	1.0	1.0	1.0
GC_00006488	1	2	2	0	1.0	1.0	1.0
GC_00006489	1	2	2	0	1.0	1.0	1.0
GC_00006490	1	2	2	0	1.0	1.0	1.0
GC_00006491	1	2	2	0	1.0	1.0	1.0
GC_00006492	1	2	2	0	1.0	1.0	1.0
GC_00006493	1	2	2	0	1.0	1.0	1.0
GC_00006494	1	2	2	0	1.0	1.0	1.0
GC_00006495	1	2	2	0	1.0	1.0	1.0
GC_00006496	1	2	2	0	1.0	1.0	1.0
GC_00006497	1	2	2	0	1.0	1.0	1.0
GC_00006498	1	2	2	0	1.0	1.0	1.0
GC_00006499	1	2	2	0	1.0	1.0	1.0
GC_00006500	1	2	2	0	1.0	1.0	1.0
GC_00006501	1	2	2	0	1.0	1.0	1.0
GC_00006502	1	2	2	0	1.0	1.0	1.0
GC_00006503	1	2	2	0	1.0	1.0	1.0
GC_00006504	1	2	2	0	1.0	1.0	1.0
GC_00006505	1	2	2	0	1.0	1.0	1.0
GC_00006506	1	2	2	0	1.0	1.0	1.0
GC_00006507	1	2	2	0	1.0	1.0	1.0
GC_00006508	1	2	2	0	1.0	1.0	1.0
GC_00006509	1	2	2	0	1.0	1.0	1.0
GC_00006510	1	2	2	0	1.0	1.0	1.0
GC_00006511	1	2	2	0	1.0	1.0	1.0
GC_00006512	1	2	2	0	1.0	1.0	1.0
GC_00006513	1	2	2	0	1.0	1.0	1.0
GC_00006514	1	2	2	0	1.0	1.0	1.0
GC_00006515	1	2	2	0	1.0	1.0	1.0
GC_00006516	1	2	2	0	1.0	1.0	1.0
GC_00006517	1	2	2	0	1.0	1.0	1.0
GC_00006518	1	2	2	0	1.0	1.0	1.0
GC_00006519	1	2	2	0	1.0	1.0	1.0
GC_00006520	1	2	2	0	1.0	1.0	1.0
GC_00006521	1	2	2	0	1.0	1.0	1.0
GC_00006522	1	2	2	0	1.0	1.0	1.0
GC_00006523	1	2	2	0	1.0	1.0	1.0
GC_00006524	1	2	2	0	1.0	1.0	1.0
GC_00006525	1	2	2	0	1.0	1.0	1.0
GC_00006526	1	2	2	0	1.0	1.0	1.0
GC_00006527	1	2	2	0	1.0	1.0	1.0
GC_00006528	1	2	2	0	1.0	1.0	1.0
GC_00006529	1	2	2	0	1.0	1.0	1.0
GC_00006530	1	2	2	0	1.0	1.0	1.0
GC_00006531	1	2	2	0	1.0	1.0	1.0
GC_00006532	1	2	2	0	1.0	1.0	1.0
GC_00006533	1	2	2	0	1.0	1.0	1.0
GC_00006534	1	2	2	0	1.0	1.0	1.0
GC_00006535	1	2	2	0	1.0	1.0	1.0
GC_00006536	1	2	2	0	1.0	1.0	1.0
GC_00006537	1	2	2	0	1.0	1.0	1.0
GC_00006538	1	2	2	0	1.0	1.0	1.0
GC_00006539	1	2	2	0	1.0	1.0	1.0
GC_00006540	1	2	2	0	1.0	1.0	1.0
GC_00006541	1	2	2	0	1.0	1.0	1.0
GC_00006542	1	2	2	0	1.0	1.0	1.0
GC_00006543	1	2	2	0	1.0	1.0	1.0
GC_00006544	1	2	2	0	1.0	1.0	1.0
GC_00006545	1	2	2	0	1.0	1.0	1.0
GC_00006546	1	2	2	0	1.0	1.0	1.0
GC_00006547	1	2	2	0	1.0	1.0	1.0
GC_00006548	1	2	2	0	1.0	1.0	1.0
GC_00006549	1	2	2	0	1.0	1.0	1.0
GC_00006550	1	2	2	0	1.0	1.0	1.0
GC_00006551	1	2	2	0	1.0	1.0	1.0
GC_00006552	1	2	2	0	1.0	1.0	1.0
GC_00006553	1	2	2	0	1.0	1.0	1.0
GC_00006554	1	2	2	0	1.0	1.0	1.0
GC_00006555	1	2	2	0	1.0	1.0	1.0
GC_00006556	1	2	2	0	1.0	1.0	1.0
GC_00006557	1	2	2	0	1.0	1.0	1.0
GC_00006558	1	2	2	0	1.0	1.0	1.0
GC_00006559	1	2	2	0	1.0	1.0	1.0
GC_00006560	1	2	2	0	1.0	1.0	1.0
GC_00006561	1	2	2	0	1.0	1.0	1.0
GC_00006562	1	2	2	0	1.0	1.0	1.0
GC_00006563	1	2	2	0	1.0	1.0	1.0
GC_00006564	1	2	2	0	1.0	1.0	1.0
GC_00006565	1	2	2	0	1.0	1.0	1.0
GC_00006566	1	2	2	0	1.0	1.0	1.0
GC_00006567	1	2	2	0	1.0	1.0	1.0
GC_00006568	1	2	2	0	1.0	1.0	1.0
GC_00006569	1	2	2	0	1.0	1.0	1.0
GC_00006570	1	2	2	0	1.0	1.0	1.0
GC_00006571	1	2	2	0	1.0	1.0	1.0
GC_00006572	1	2	2	0	1.0	1.0	1.0
GC_00006573	1	2	2	0	1.0	1.0	1.0
GC_00006574	1	2	2	0	1.0	1.0	1.0
GC_00006575	1	2	2	0	1.0	1.0	1.0
GC_00006576	1	2	2	0	1.0	1.0	1.0
GC_00006577	1	2	2	0	1.0	1.0	1.0
GC_00006578	1	2	2	0	1.0	1.0	1.0
GC_00006579	1	2	2	0	1.0	1.0	1.0
GC_00006580	1	2	2	0	1.0	1.0	1.0
GC_00006581	1	2	2	0	1.0	1.0	1.0
GC_00006582	1	2	2	0	1.0	1.0	1.0
GC_00006583	1	2	2	0	1.0	1.0	1.0
GC_00006584	1	2	2	0	1.0	1.0	1.0
GC_00006585	1	2	2	0	1.0	1.0	1.0
GC_00006586	1	2	2	0	1.0	1.0	1.0
GC_00006587	1	2	2	0	1.0	1.0	1.0
GC_00006588	1	2	2	0	1.0	1.0	1.0
GC_00006589	1	2	2	0	1.0	1.0	1.0
GC_00006590	1	2	2	0	1.0	1.0	1.0
GC_00006591	1	2	2	0	1.0	1.0	1.0
GC_00006592	1	2	2	0	1.0	1.0	1.0
GC_00006593	1	2	2	0	1.0	1.0	1.0
GC_00006594	1	2	2	0	1.0	1.0	1.0
GC_00006595	1	2	2	0	1.0	1.0	1.0
GC_00006596	1	2	2	0	1.0	1.0	1.0
GC_00006597	1	2	2	0	1.0	1.0	1.0
GC_00006598	1	2	2	0	1.0	1.0	1.0
GC_00006599	1	2	2	0	1.0	1.0	1.0
GC_00006600	1	2	2	0	1.0	1.0	1.0
GC_00006601	1	2	2	0	1.0	1.0	1.0
GC_00006602	1	2	2	0	1.0	1.0	1.0
GC_00006603	1	2	2	0	1.0	1.0	1.0
GC_00006604	1	2	2	0	1.0	1.0	1.0
GC_00006605	1	2	2	0	1.0	1.0	1.0
GC_00006606	1	2	2	0	1.0	1.0	1.0
GC_00006607	1	2	2	0	1.0	1.0	1.0
GC_00006608	1	2	2	0	1.0	1.0	1.0
GC_00006609	1	2	2	0	1.0	1.0	1.0
GC_00006610	1	2	2	0	1.0	1.0	1.0
GC_00006611	1	2	2	0	1.0	1.0	1.0
GC_00006612	1	2	2	0	1.0	1.0	1.0
GC_00006613	1	2	2	0	1.0	1.0	1.0
GC_00006614	1	2	2	0	1.0	1.0	1.0
GC_00006615	1	2	2	0	1.0	1.0	1.0
GC_00006616	1	2	2	0	1.0	1.0	1.0
GC_00006617	1	2	2	0	1.0	1.0	1.0
GC_00006618	1	2	2	0	1.0	1.0	1.0
GC_00006619	1	2	2	0	1.0	1.0	1.0
GC_00006620	1	2	2	0	1.0	1.0	1.0
GC_00006621	1	2	2	0	1.0	1.0	1.0
GC_00006622	1	2	2	0	1.0	1.0	1.0
GC_00006623	1	2	2	0	1.0	1.0	1.0
GC_00006624	1	2	2	0	1.0	1.0	1.0
GC_00006625	1	2	2	0	1.0	1.0	1.0
GC_00006626	1	2	2	0	1.0	1.0	1.0
GC_00006627	1	2	2	0	1.0	1.0	1.0
GC_00006628	1	2	2	0	1.0	1.0	1.0
GC_00006629	1	2	2	0	1.0	1.0	1.0
GC_00006630	1	2	2	0	1.0	1.0	1.0
GC_00006631	1	2	2	0	1.0	1.0	1.0
GC_00006632	1	2	2	0	1.0	1.0	1.0
GC_00006633	1	2	2	0	1.0	1.0	1.0
GC_00006634	1	2	2	0	1.0	1.0	1.0
GC_00006635	1	2	2	0	1.0	1.0	1.0
GC_00006636	1	2	2	0	1.0	1.0	1.0
GC_00006637	1	2	2	0	1.0	1.0	1.0
GC_00006638	1	2	2	0	1.0	1.0	1.0
GC_00006639	1	2	2	0	1.0	1.0	1.0
GC_00006640	1	2	2	0	1.0	1.0	1.0
GC_00006641	1	2	2	0	1.0	1.0	1.0
GC_00006642	1	2	2	0	1.0	1.0	1.0
GC_00006643	1	2	2	0	1.0	1.0	1.0
GC_00006644	1	2	2	0	1.0	1.0	1.0
GC_00006645	1	2	2	0	1.0	1.0	1.0
GC_00006646	1	2	2	0	1.0	1.0	1.0
GC_00006647	1	2	2	0	1.0	1.0	1.0
GC_00006648	1	2	2	0	1.0	1.0	1.0
GC_00006649	1	2	2	0	1.0	1.0	1.0
GC_00006650	1	2	2	0	1.0	1.0	1.0
GC_00006651	1	2	2	0	1.0	1.0	1.0
GC_00006652	1	2	2	0	1.0	1.0	1.0
GC_00006653	1	2	2	0	1.0	1.0	1.0
GC_00006654	1	2	2	0	1.0	1.0	1.0
GC_00006655	1	2	2	0	1.0	1.0	1.0
GC_00006656	1	2	2	0	1.0	1.0	1.0
GC_00006657	1	2	2	0	1.0	1.0	1.0
GC_00006658	1	2	2	0	1.0	1.0	1.0
GC_00006659	1	2	2	0	1.0	1.0	1.0
GC_00006660	1	2	2	0	1.0	1.0	1.0
GC_00006661	1	2	2	0	1.0	1.0	1.0
GC_00006662	1	2	2	0	1.0	1.0	1.0
GC_00006663	1	2	2	0	1.0	1.0	1.0
GC_00006664	1	2	2	0	1.0	1.0	1.0
GC_00006665	1	2	2	0	1.0	1.0	1.0
GC_00006666	1	2	2	0	1.0	1.0	1.0
GC_00006667	1	2	2	0	1.0	1.0	1.0
GC_00006668	1	2	2	0	1.0	1.0	1.0
GC_00006669	1	2	2	0	1.0	1.0	1.0
GC_00006670	1	2	2	0	1.0	1.0	1.0
GC_00006671	1	2	2	0	1.0	1.0	1.0
GC_00006672	1	2	2	0	1.0	1.0	1.0
GC_00006673	1	2	2	0	1.0	1.0	1.0
GC_00006674	1	2	2	0	1.0	1.0	1.0
GC_00006675	1	2	2	0	1.0	1.0	1.0
GC_00006676	1	2	2	0	1.0	1.0	1.0
GC_00006677	1	2	2	0	1.0	1.0	1.0
GC_00006678	1	2	2	0	1.0	1.0	1.0
GC_00006679	1	2	2	0	1.0	1.0	1.0
GC_00006680	1	2	2	0	1.0	1.0	1.0
GC_00006681	1	2	2	0	1.0	1.0	1.0
GC_00006682	1	2	2	0	1.0	1.0	1.0
GC_00006683	1	2	2	0	1.0	1.0	1.0
GC_00006684	1	2	2	0	1.0	1.0	1.0
GC_00006685	1	2	2	0	1.0	1.0	1.0
GC_00006686	1	2	2	0	1.0	1.0	1.0
GC_00006687	1	2	2	0	1.0	1.0	1.0
GC_00006688	1	2	2	0	1.0	1.0	1.0
GC_00006689	1	2	2	0	1.0	1.0	1.0
GC_00006690	1	2	2	0	1.0	1.0	1.0
GC_00006691	1	2	2	0	1.0	1.0	1.0
GC_00006692	1	2	2	0	1.0	1.0	1.0
GC_00006693	1	2	2	0	1.0	1.0	1.0
GC_00006694	1	2	2	0	1.0	1.0	1.0
GC_00006695	1	2	2	0	1.0	1.0	1.0
GC_00006696	1	2	2	0	1.0	1.0	1.0
GC_00006697	1	2	2	0	1.0	1.0	1.0
GC_00006698	1	2	2	0	1.0	1.0	1.0
GC_00006699	1	2	2	0	1.0	1.0	1.0
GC_00006700	1	2	2	0	1.0	1.0	1.0
GC_00006701	1	2	2	0	1.0	1.0	1.0
GC_00006702	1	2	2	0	1.0	1.0	1.0
GC_00006703	1	2	2	0	1.0	1.0	1.0
GC_00006704	1	2	2	0	1.0	1.0	1.0
GC_00006705	1	2	2	0	1.0	1.0	1.0
GC_00006706	1	2	2	0	1.0	1.0	1.0
GC_00006707	1	2	2	0	1.0	1.0	1.0
GC_00006708	1	2	2	0	1.0	1.0	1.0
GC_00006709	1	2	2	0	1.0	1.0	1.0
GC_00006710	1	2	2	0	1.0	1.0	1.0
GC_00006711	1	2	2	0	1.0	1.0	1.0
GC_00006712	1	2	2	0	1.0	1.0	1.0
GC_00006713	1	2	2	0	1.0	1.0	1.0
GC_00006714	1	2	2	0	1.0	1.0	1.0
GC_00006715	1	2	2	0	1.0	1.0	1.0
GC_00006716	1	2	2	0	1.0	1.0	1.0
GC_00006717	1	2	2	0	1.0	1.0	1.0
GC_00006718	1	2	2	0	1.0	1.0	1.0
GC_00006719	1	2	2	0	1.0	1.0	1.0
GC_00006720	1	2	2	0	1.0	1.0	1.0
GC_00006721	1	2	2	0	1.0	1.0	1.0
GC_00006722	1	2	2	0	1.0	1.0	1.0
GC_00006723	1	2	2	0	1.0	1.0	1.0
GC_00006724	1	2	2	0	1.0	1.0	1.0
GC_00006725	1	2	2	0	1.0	1.0	1.0
GC_00006726	1	2	2	0	1.0	1.0	1.0
GC_00006727	1	2	2	0	1.0	1.0	1.0
GC_00006728	1	2	2	0	1.0	1.0	1.0
GC_00006729	1	2	2	0	1.0	1.0	1.0
GC_00006730	1	2	2	0	1.0	1.0	1.0
GC_00006731	1	2	2	0	1.0	1.0	1.0
GC_00006732	1	2	2	0	1.0	1.0	1.0
GC_00006733	1	2	2	0	1.0	1.0	1.0
GC_00006734	1	2	2	0	1.0	1.0	1.0
GC_00006735	1	2	2	0	1.0	1.0	1.0
GC_00006736	1	2	2	0	1.0	1.0	1.0
GC_00006737	1	2	2	0	1.0	1.0	1.0
GC_00006738	1	2	2	0	1.0	1.0	1.0
GC_00006739	1	2	2	0	1.0	1.0	1.0
GC_00006740	1	2	2	0	1.0	1.0	1.0
GC_00006741	1	2	2	0	1.0	1.0	1.0
GC_00006742	1	2	2	0	1.0	1.0	1.0
GC_00006743	1	2	2	0	1.0	1.0	1.0
GC_00006744	1	2	2	0	1.0	1.0	1.0
GC_00006745	1	2	2	0	1.0	1.0	1.0
GC_00006746	1	2	2	0	1.0	1.0	1.0
GC_00006747	1	2	2	0	1.0	1.0	1.0
GC_00006748	1	2	2	0	1.0	1.0	1.0
GC_00006749	1	2	2	0	1.0	1.0	1.0
GC_00006750	1	2	2	0	1.0	1.0	1.0
GC_00006751	1	2	2	0	1.0	1.0	1.0
GC_00006752	1	2	2	0	1.0	1.0	1.0
GC_00006753	1	2	2	0	1.0	1.0	1.0
GC_00006754	1	2	2	0	1.0	1.0	1.0
GC_00006755	1	2	2	0	1.0	1.0	1.0
GC_00006756	1	2	2	0	1.0	1.0	1.0
GC_00006757	1	2	2	0	1.0	1.0	1.0
GC_00006758	1	2	2	0	1.0	1.0	1.0
GC_00006759	1	2	2	0	1.0	1.0	1.0
GC_00006760	1	2	2	0	1.0	1.0	1.0
GC_00006761	1	2	2	0	1.0	1.0	1.0
GC_00006762	1	2	2	0	1.0	1.0	1.0
GC_00006763	1	2	2	0	1.0	1.0	1.0
GC_00006764	1	2	2	0	1.0	1.0	1.0
GC_00006765	1	2	2	0	1.0	1.0	1.0
GC_00006766	1	2	2	0	1.0	1.0	1.0
GC_00006767	1	2	2	0	1.0	1.0	1.0
GC_00006768	1	2	2	0	1.0	1.0	1.0
GC_00006769	1	2	2	0	1.0	1.0	1.0
GC_00006770	1	2	2	0	1.0	1.0	1.0
GC_00006771	1	2	2	0	1.0	1.0	1.0
GC_00006772	1	2	2	0	1.0	1.0	1.0
GC_00006773	1	2	2	0	1.0	1.0	1.0
GC_00006774	1	2	2	0	1.0	1.0	1.0
GC_00006775	1	2	2	0	1.0	1.0	1.0
GC_00006776	1	2	2	0	1.0	1.0	1.0
GC_00006777	1	2	2	0	1.0	1.0	1.0
GC_00006778	1	2	2	0	1.0	1.0	1.0
GC_00006779	1	2	2	0	1.0	1.0	1.0
GC_00006780	1	2	2	0	1.0	1.0	1.0
GC_00006781	1	2	2	0	1.0	1.0	1.0
GC_00006782	1	2	2	0	1.0	1.0	1.0
GC_00006783	1	2	2	0	1.0	1.0	1.0
GC_00006784	1	2	2	0	1.0	1.0	1.0
GC_00006785	1	2	2	0	1.0	1.0	1.0
GC_00006786	1	2	2	0	1.0	1.0	1.0
GC_00006787	1	2	2	0	1.0	1.0	1.0
GC_00006788	1	2	2	0	1.0	1.0	1.0
GC_00006789	1	2	2	0	1.0	1.0	1.0
GC_00006790	1	2	2	0	1.0	1.0	1.0
GC_00006791	1	2	2	0	1.0	1.0	1.0
GC_00006792	1	2	2	0	1.0	1.0	1.0
GC_00006793	1	2	2	0	1.0	1.0	1.0
GC_00006794	1	2	2	0	1.0	1.0	1.0
GC_00006795	1	2	2	0	1.0	1.0	1.0
GC_00006796	1	2	2	0	1.0	1.0	1.0
GC_00006797	1	2	2	0	1.0	1.0	1.0
GC_00006798	1	2	2	0	1.0	1.0	1.0
GC_00006799	1	2	2	0	1.0	1.0	1.0
GC_00006800	1	2	2	0	1.0	1.0	1.0
GC_00006801	1	2	2	0	1.0	1.0	1.0
GC_00006802	1	2	2	0	1.0	1.0	1.0
GC_00006803	1	2	2	0	1.0	1.0	1.0
GC_00006804	1	2	2	0	1.0	1.0	1.0
GC_00006805	1	2	2	0	1.0	1.0	1.0
GC_00006806	1	2	2	0	1.0	1.0	1.0
GC_00006807	1	2	2	0	1.0	1.0	1.0
GC_00006808	1	2	2	0	1.0	1.0	1.0
GC_00006809	1	2	2	0	1.0	1.0	1.0
GC_00006810	1	2	2	0	1.0	1.0	1.0
GC_00006811	1	2	2	0	1.0	1.0	1.0
GC_00006812	1	2	2	0	1.0	1.0	1.0
GC_00006813	1	2	2	0	1.0	1.0	1.0
GC_00006814	1	2	2	0	1.0	1.0	1.0
GC_00006815	1	2	2	0	1.0	1.0	1.0
GC_00006816	1	2	2	0	1.0	1.0	1.0
